rank,lemma,is_mwe,pos,raw_freq,freq_per_million
4754,bateste,0,intj,4926,7.743
4755,interruptor,0,noun,4925,7.741
4756,del,0,noun,4924,7.740
4757,passatempo,0,noun,4924,7.740
4758,corrupção,0,noun,4923,7.738
4759,aceitável,0,adj,4920,7.733
4760,jipe,0,noun,4920,7.733
4761,beneficiar,0,verb,4917,7.729
4762,estadual,0,adj,4917,7.729
4763,legalmente,0,adv,4915,7.725
4764,cãozinho,0,noun,4913,7.722
4765,carvão,0,noun,4911,7.719
4766,telegrama,0,noun,4911,7.719
4767,pendurado,0,adj,4910,7.718
4768,preparação,0,noun,4910,7.718
4769,escrava,0,noun,4909,7.716
4770,moral,0,noun,4909,7.716
4771,overdose,0,noun,4904,7.708
4772,marado,0,adj,4896,7.696
4773,genuíno,0,adj,4894,7.692
4774,piquenique,0,noun,4892,7.689
4775,culpado,0,verb,4891,7.688
4776,inclusive,0,adv,4885,7.678
4777,mantimento,0,noun,4885,7.678
4778,velhota,0,noun,4882,7.674
4779,cantor,0,noun,4880,7.670
4780,eletrónico,0,adj,4880,7.670
4781,relativamente,0,adv,4877,7.666
4782,viciado,0,adj,4873,7.659
4783,corno,0,noun,4872,7.658
4784,revolta,0,noun,4867,7.650
4785,riscar,0,verb,4866,7.648
4786,cimo,0,noun,4865,7.647
4787,ta,0,noun,4865,7.647
4788,simpatia,0,noun,4864,7.645
4789,picante,0,adj,4859,7.637
4790,pilar,0,noun,4858,7.636
4791,all,0,noun,4850,7.623
4792,extração,0,noun,4848,7.620
4793,enfraquecer,0,verb,4847,7.619
4794,horizonte,0,noun,4846,7.617
4795,encantado,0,adj,4843,7.612
4796,asiático,0,adj,4842,7.611
4797,desprezar,0,verb,4842,7.611
4798,conspirar,0,verb,4841,7.609
4799,escrita,0,noun,4839,7.606
4800,tambor,0,noun,4837,7.603
4801,doméstica,0,noun,4836,7.601
4802,antecedente,0,noun,4833,7.596
4803,cadete,0,noun,4833,7.596
4804,camponês,0,noun,4832,7.595
4805,sacerdote,0,noun,4830,7.592
4806,ausente,0,adj,4829,7.590
4807,to,0,noun,4829,7.590
4808,apocalipse,0,noun,4823,7.581
4809,exercer,0,verb,4822,7.579
4810,aplaudir,0,verb,4821,7.578
4811,arranhar,0,verb,4821,7.578
4812,irónico,0,adj,4819,7.574
4813,vendemos,0,unk,4818,7.573
4814,perturbador,0,adj,4814,7.567
4815,avistar,0,verb,4811,7.562
4816,grão,0,noun,4811,7.562
4817,semestre,0,noun,4802,7.548
4818,homenzinho,0,noun,4798,7.541
4819,auto,0,adj,4795,7.537
4820,compartimento,0,noun,4786,7.523
4821,ignorante,0,adj,4786,7.523
4822,artefacto,0,noun,4785,7.521
4823,fachada,0,noun,4785,7.521
4824,severo,0,adj,4785,7.521
4825,iludir,0,verb,4784,7.519
4826,musical,0,noun,4784,7.519
4827,calendário,0,noun,4783,7.518
4828,mérito,0,noun,4781,7.515
4829,despenhar,0,verb,4780,7.513
4830,caluda,0,noun,4778,7.510
4831,ria,0,verb,4776,7.507
4832,reportagem,0,noun,4775,7.505
4833,lotaria,0,noun,4772,7.501
4834,indício,0,noun,4769,7.496
4835,arquiteto,0,noun,4766,7.491
4836,girl,0,noun,4765,7.490
4837,moreno,0,noun,4764,7.488
4838,mana,0,noun,4760,7.482
4839,movimentar,0,verb,4760,7.482
4840,racional,0,adj,4760,7.482
4841,antiguidade,0,noun,4756,7.475
4842,condicionado,0,adj,4755,7.474
4843,grosso,0,adj,4754,7.472
4844,impecável,0,adj,4754,7.472
4845,rum,0,noun,4754,7.472
4846,companheira,0,noun,4753,7.471
4847,chantagear,0,verb,4752,7.469
4848,mal-entendido,0,noun,4751,7.468
4849,paradeiro,0,noun,4751,7.468
4850,arruinado,0,adj,4750,7.466
4851,morde,0,noun,4749,7.464
4852,pica,0,noun,4749,7.464
4853,subtil,0,adj,4748,7.463
4854,representação,0,noun,4747,7.461
4855,venenoso,0,adj,4746,7.460
4856,hilariante,0,adj,4745,7.458
4857,significativo,0,adj,4743,7.455
4858,artístico,0,adj,4740,7.450
4859,gorila,0,noun,4739,7.449
4860,pateta,0,noun,4739,7.449
4861,anfitrião,0,noun,4735,7.442
4862,distúrbio,0,noun,4733,7.439
4863,is,0,noun,4732,7.438
4864,dádiva,0,noun,4730,7.435
4865,décimo,0,adj,4730,7.435
4866,dúzia,0,num,4729,7.433
4867,outrora,0,adv,4729,7.433
4868,escoltar,0,verb,4727,7.430
4869,recolha,0,noun,4727,7.430
4870,banquete,0,noun,4725,7.427
4871,preferido,0,noun,4724,7.425
4872,samurai,0,noun,4724,7.425
4873,secundário,0,noun,4724,7.425
4874,rufia,0,noun,4723,7.424
4875,acidentalmente,0,adv,4722,7.422
4876,coordenar,0,verb,4722,7.422
4877,proteína,0,noun,4718,7.416
4878,cenoura,0,noun,4715,7.411
4879,constituir,0,verb,4714,7.409
4880,arrependimento,0,noun,4711,7.405
4881,réu,0,noun,4710,7.403
4882,sob custódia,1,mwe,4710,7.403
4883,essência,0,noun,4709,7.402
4884,analista,0,noun,4708,7.400
4885,engordar,0,verb,4700,7.387
4886,ambicioso,0,adj,4698,7.384
4887,inverter,0,verb,4697,7.383
4888,choro,0,noun,4695,7.380
4889,simulação,0,noun,4695,7.380
4890,crucial,0,adj,4691,7.373
4891,hipócrita,0,adj,4691,7.373
4892,satisfação,0,noun,4690,7.372
4893,desconhecida,0,noun,4689,7.370
4894,pombo,0,noun,4688,7.369
4895,seta,0,noun,4688,7.369
4896,nó,0,noun,4684,7.362
4897,calção,0,noun,4683,7.361
4898,sabão,0,noun,4683,7.361
4899,internacional,0,noun,4680,7.356
4900,fundamental,0,adj,4675,7.348
4901,hóquei,0,noun,4674,7.347
4902,martini,0,noun,4673,7.345
4903,surpreso,0,adj,4672,7.343
4904,algemar,0,verb,4669,7.339
4905,cimento,0,noun,4664,7.331
4906,pecador,0,noun,4664,7.331
4907,homenagem,0,noun,4662,7.328
4908,enervar,0,verb,4655,7.317
4909,inteiramente,0,adv,4655,7.317
4910,refrigerante,0,noun,4652,7.312
4911,bode,0,noun,4651,7.310
4912,contínuo,0,adj,4650,7.309
4913,santidade,0,noun,4650,7.309
4914,cruzeiro,0,noun,4646,7.303
4915,decoração,0,noun,4645,7.301
4916,galo,0,noun,4644,7.299
4917,fluido,0,noun,4643,7.298
4918,radical,0,adj,4643,7.298
4919,entreter,0,verb,4640,7.293
4920,caderno,0,noun,4639,7.292
4921,peruca,0,noun,4639,7.292
4922,árabe,0,noun,4632,7.281
4923,menu,0,noun,4631,7.279
4924,boas vindas,1,mwe,4629,7.276
4925,sova,0,noun,4629,7.276
4926,poste,0,noun,4628,7.274
4927,cromo,0,noun,4626,7.271
4928,editora,0,noun,4626,7.271
4929,estábulo,0,noun,4620,7.262
4930,lagosta,0,noun,4619,7.260
4931,pano,0,noun,4619,7.260
4932,violador,0,noun,4618,7.259
4933,historial,0,noun,4617,7.257
4934,estatuto,0,noun,4616,7.255
4935,seleção,0,noun,4613,7.251
4936,armamento,0,noun,4607,7.241
4937,miséria,0,noun,4607,7.241
4938,implante,0,noun,4606,7.240
4939,intestino,0,noun,4606,7.240
4940,visível,0,adj,4600,7.230
4941,cruzamento,0,noun,4597,7.226
4942,item,0,noun,4596,7.224
4943,seriamente,0,adv,4596,7.224
4944,tráfego,0,noun,4595,7.222
4945,largaa,0,unk,4594,7.221
4946,ressentimento,0,noun,4590,7.215
4947,trilho,0,noun,4589,7.213
4948,novato,0,adj,4586,7.208
4949,emenda,0,noun,4584,7.205
4950,garanhão,0,noun,4584,7.205
4951,limusina,0,noun,4584,7.205
4952,camioneta,0,noun,4582,7.202
4953,inaceitável,0,adj,4581,7.200
4954,dentada,0,noun,4572,7.186
4955,veredicto,0,noun,4572,7.186
4956,atualização,0,noun,4565,7.175
4957,civilizado,0,adj,4563,7.172
4958,antena,0,noun,4561,7.169
4959,palavrinha,0,noun,4560,7.167
4960,escumalha,0,noun,4559,7.166
4961,zoo,0,noun,4558,7.164
4962,síndrome,0,noun,4557,7.163
4963,universitário,0,noun,4557,7.163
4964,trepar,0,verb,4552,7.155
4965,ansiar,0,verb,4550,7.152
4966,celebração,0,noun,4550,7.152
4967,diplomático,0,adj,4550,7.152
4968,residente,0,noun,4549,7.150
4969,voz alta,1,mwe,4549,7.150
4970,etc,0,adv,4548,7.149
4971,dispersar,0,verb,4547,7.147
4972,escurecer,0,verb,4547,7.147
4973,isolamento,0,noun,4546,7.145
4974,cooperação,0,noun,4545,7.144
4975,algodão,0,noun,4544,7.142
4976,componente,0,noun,4541,7.138
4977,ex-marido,0,noun,4539,7.134
4978,coxa,0,noun,4537,7.131
4979,proceder,0,verb,4537,7.131
4980,constituição,0,noun,4534,7.127
4981,pôr-do-sol,0,noun,4534,7.127
4982,supervisionar,0,verb,4534,7.127
4983,corretor,0,noun,4532,7.123
4984,naqueles,0,det,4529,7.119
4985,paisagem,0,noun,4527,7.116
4986,latim,0,noun,4524,7.111
4987,restrição,0,noun,4521,7.106
4988,reiniciar,0,verb,4518,7.101
4989,vaivém,0,noun,4516,7.098
4990,inundar,0,verb,4511,7.090
4991,entendido,0,adj,4510,7.089
4992,wow,0,noun,4510,7.089
4993,antibiótico,0,noun,4507,7.084
4994,psicologia,0,noun,4507,7.084
4995,irritado,0,adj,4505,7.081
4996,acostumado,0,adj,4503,7.078
4997,espionagem,0,noun,4503,7.078
4998,neta,0,noun,4502,7.076
4999,partilha,0,noun,4501,7.075
5000,bicha,0,noun,4500,7.073
