# Lemmas filtered out by the proper-noun/OOV heuristic.
# Sorted desc by raw count -- review to rescue any false positives.
# count	lemma	cap_ratio	reason
1	toffenetti's	1.000	cap_ratio=1.00, oov
1	toffle	1.000	cap_ratio=1.00, oov
1	toffnul	1.000	cap_ratio=1.00, oov
1	toganokski	1.000	cap_ratio=1.00, oov
1	togashi	1.000	cap_ratio=1.00, oov
1	togen	1.000	cap_ratio=1.00, oov
1	toger	1.000	cap_ratio=1.00, oov
1	togian	1.000	cap_ratio=1.00, oov
1	togidubnus	1.000	cap_ratio=1.00, oov
1	toh'kat	1.000	cap_ratio=1.00, oov
1	tohkla	1.000	cap_ratio=1.00, oov
1	toho-kurosawa	1.000	cap_ratio=1.00, oov
1	tohoko	1.000	cap_ratio=1.00, oov
1	tohou	1.000	cap_ratio=1.00, oov
1	toia	1.000	cap_ratio=1.00, oov
1	toison	1.000	cap_ratio=1.00, oov
1	toistoi	1.000	cap_ratio=1.00, oov
1	toistoy	1.000	cap_ratio=1.00, oov
1	tok-tong	1.000	cap_ratio=1.00, oov
1	tokachi	1.000	cap_ratio=1.00, oov
1	tokahata-san	1.000	cap_ratio=1.00, oov
1	tokai-zan	1.000	cap_ratio=1.00, oov
1	tokana	1.000	cap_ratio=1.00, oov
1	tokerlson	1.000	cap_ratio=1.00, oov
1	tokhmmm	1.000	cap_ratio=1.00, oov
1	tokki	1.000	cap_ratio=1.00, oov
1	tokotimuto	1.000	cap_ratio=1.00, oov
1	tokozile	1.000	cap_ratio=1.00, oov
1	tokstok	1.000	cap_ratio=1.00, oov
1	tokuhei	1.000	cap_ratio=1.00, oov
1	tokuzawa	1.000	cap_ratio=1.00, oov
1	tokuzo	1.000	cap_ratio=1.00, oov
1	tokyo-o	1.000	cap_ratio=1.00, oov
1	tol-able	1.000	cap_ratio=1.00, oov
1	tolands	1.000	cap_ratio=1.00, oov
1	tolcrois	1.000	cap_ratio=1.00, oov
1	tolena	1.000	cap_ratio=1.00, oov
1	tolia	1.000	cap_ratio=1.00, oov
1	tolicefigo	1.000	cap_ratio=1.00, oov
1	tolinho-black-tolinho-adder-tolinho	1.000	cap_ratio=1.00, oov
1	tolins	1.000	cap_ratio=1.00, oov
1	tollander	1.000	cap_ratio=1.00, oov
1	tollygunj	1.000	cap_ratio=1.00, oov
1	tollywood	1.000	cap_ratio=1.00, oov
1	tolmekianas	1.000	cap_ratio=1.00, oov
1	tolmi	1.000	cap_ratio=1.00, oov
1	tolmosian	1.000	cap_ratio=1.00, oov
1	toln	1.000	cap_ratio=1.00, oov
1	tolryn	1.000	cap_ratio=1.00, oov
1	tolstunov	1.000	cap_ratio=1.00, oov
1	tolstól	1.000	cap_ratio=1.00, oov
1	toltec	1.000	cap_ratio=1.00, oov
1	toltecs	1.000	cap_ratio=1.00, oov
1	toltogsky	1.000	cap_ratio=1.00, oov
1	toluka	1.000	cap_ratio=1.00, oov
1	tolvstosky	1.000	cap_ratio=1.00, oov
1	tom-friend	1.000	cap_ratio=1.00, oov
1	tom-zhu	1.000	cap_ratio=1.00, oov
1	toma-toma	1.000	cap_ratio=1.00, oov
1	tomahonka	1.000	cap_ratio=1.00, oov
1	tomaino	1.000	cap_ratio=1.00, oov
1	tomaki	1.000	cap_ratio=1.00, oov
1	tomales	1.000	cap_ratio=1.00, oov
1	toman'torax	1.000	cap_ratio=1.00, oov
1	tomaroff	1.000	cap_ratio=1.00, oov
1	tomaschevski	1.000	cap_ratio=1.00, oov
1	tomaselli	1.000	cap_ratio=1.00, oov
1	tomash	1.000	cap_ratio=1.00, oov
1	tomasseo	1.000	cap_ratio=1.00, oov
1	tomasson	1.000	cap_ratio=1.00, oov
1	tomategedão	1.000	cap_ratio=1.00, oov
1	tomatez	1.000	cap_ratio=1.00, oov
1	tombimaru	1.000	cap_ratio=1.00, oov
1	tombone	1.000	cap_ratio=1.00, oov
1	tombova	1.000	cap_ratio=1.00, oov
1	tombston	1.000	cap_ratio=1.00, oov
1	tomco	1.000	cap_ratio=1.00, oov
1	tomec	1.000	cap_ratio=1.00, oov
1	tomed	1.000	cap_ratio=1.00, oov
1	tomekici	1.000	cap_ratio=1.00, oov
1	tomento	1.000	cap_ratio=1.00, oov
1	tomine	1.000	cap_ratio=1.00, oov
1	tomini	1.000	cap_ratio=1.00, oov
1	tomio	1.000	cap_ratio=1.00, oov
1	tomislava	1.000	cap_ratio=1.00, oov
1	tomiwa	1.000	cap_ratio=1.00, oov
1	tomiyama	1.000	cap_ratio=1.00, oov
1	tomken	1.000	cap_ratio=1.00, oov
1	tomkin	1.000	cap_ratio=1.00, oov
1	tomkinsons	1.000	cap_ratio=1.00, oov
1	tomm	1.000	cap_ratio=1.00, oov
1	tommani	1.000	cap_ratio=1.00, oov
1	tommaso's	1.000	cap_ratio=1.00, oov
1	tommu	1.000	cap_ratio=1.00, oov
1	tommuz	1.000	cap_ratio=1.00, oov
1	tommy-boy	1.000	cap_ratio=1.00, oov
1	tommy-tommo	1.000	cap_ratio=1.00, oov
1	tommyj	1.000	cap_ratio=1.00, oov
1	tommyjuntos	1.000	cap_ratio=1.00, oov
1	tommáso	1.000	cap_ratio=1.00, oov
1	tomohisa	1.000	cap_ratio=1.00, oov
1	tompan	1.000	cap_ratio=1.00, oov
1	tomphson	1.000	cap_ratio=1.00, oov
1	tompkins-barry	1.000	cap_ratio=1.00, oov
1	tompko	1.000	cap_ratio=1.00, oov
1	tomple	1.000	cap_ratio=1.00, oov
1	tomtem	1.000	cap_ratio=1.00, oov
1	tomtenha	1.000	cap_ratio=1.00, oov
1	ton-to-nek	1.000	cap_ratio=1.00, oov
1	tonatzintla	1.000	cap_ratio=1.00, oov
1	tondie	1.000	cap_ratio=1.00, oov
1	toneca	1.000	cap_ratio=1.00, oov
1	toneta	1.000	cap_ratio=1.00, oov
1	tong-chin	1.000	cap_ratio=1.00, oov
1	tong-run	1.000	cap_ratio=1.00, oov
1	tongakid	1.000	cap_ratio=1.00, oov
1	tongano	1.000	cap_ratio=1.00, oov
1	tonganos	1.000	cap_ratio=1.00, oov
1	tongass	1.000	cap_ratio=1.00, oov
1	tonger	1.000	cap_ratio=1.00, oov
1	tongfon	1.000	cap_ratio=1.00, oov
1	tongil	1.000	cap_ratio=1.00, oov
1	tongren	1.000	cap_ratio=1.00, oov
1	tongzang	1.000	cap_ratio=1.00, oov
1	toni-marie	1.000	cap_ratio=1.00, oov
1	tonian	1.000	cap_ratio=1.00, oov
1	tonicha	1.000	cap_ratio=1.00, oov
1	tonina	1.000	cap_ratio=1.00, oov
1	tonino's	1.000	cap_ratio=1.00, oov
1	tonis	1.000	cap_ratio=1.00, oov
1	tonka-tough	1.000	cap_ratio=1.00, oov
1	tonkianos	1.000	cap_ratio=1.00, oov
1	tonkineses	1.000	cap_ratio=1.00, oov
1	tonkotsu	1.000	cap_ratio=1.00, oov
1	tonkov	1.000	cap_ratio=1.00, oov
1	tonnara	1.000	cap_ratio=1.00, oov
1	tonnucci	1.000	cap_ratio=1.00, oov
1	tonomura	1.000	cap_ratio=1.00, oov
1	tonoose	1.000	cap_ratio=1.00, oov
1	tonoyama	1.000	cap_ratio=1.00, oov
1	tonsa	1.000	cap_ratio=1.00, oov
1	tonsen	1.000	cap_ratio=1.00, oov
1	tontuelos	1.000	cap_ratio=1.00, oov
1	tonuzzo	1.000	cap_ratio=1.00, oov
1	tonydc	1.000	cap_ratio=1.00, oov
1	tonyfranciosa	1.000	cap_ratio=1.00, oov
1	tonynestacoisa	1.000	cap_ratio=1.00, oov
1	too-ker	1.000	cap_ratio=1.00, oov
1	tooby	1.000	cap_ratio=1.00, oov
1	toocatooca	1.000	cap_ratio=1.00, oov
1	toody's	1.000	cap_ratio=1.00, oov
1	toohuman	1.000	cap_ratio=1.00, oov
1	tookany	1.000	cap_ratio=1.00, oov
1	tookburough	1.000	cap_ratio=1.00, oov
1	toolio	1.000	cap_ratio=1.00, oov
1	toomer	1.000	cap_ratio=1.00, oov
1	toomin	1.000	cap_ratio=1.00, oov
1	toomler	1.000	cap_ratio=1.00, oov
1	toonaka	1.000	cap_ratio=1.00, oov
1	toonberg	1.000	cap_ratio=1.00, oov
1	toonerville	1.000	cap_ratio=1.00, oov
1	toora-loora-loora	1.000	cap_ratio=1.00, oov
1	toorts	1.000	cap_ratio=1.00, oov
1	tooter	1.000	cap_ratio=1.00, oov
1	toothecht	1.000	cap_ratio=1.00, oov
1	tootiezinho	1.000	cap_ratio=1.00, oov
1	top-classe	1.000	cap_ratio=1.00, oov
1	topadora	1.000	cap_ratio=1.00, oov
1	topalou	1.000	cap_ratio=1.00, oov
1	topata	1.000	cap_ratio=1.00, oov
1	topatan	1.000	cap_ratio=1.00, oov
1	topby	1.000	cap_ratio=1.00, oov
1	topek	1.000	cap_ratio=1.00, oov
1	topeker	1.000	cap_ratio=1.00, oov
1	topgear	1.000	cap_ratio=1.00, oov
1	topham	1.000	cap_ratio=1.00, oov
1	tophane	1.000	cap_ratio=1.00, oov
1	topiitz	1.000	cap_ratio=1.00, oov
1	topika	1.000	cap_ratio=1.00, oov
1	topinho	1.000	cap_ratio=1.00, oov
1	topman	1.000	cap_ratio=1.00, oov
1	topof	1.000	cap_ratio=1.00, oov
1	topolansky	1.000	cap_ratio=1.00, oov
1	topolino-ooo	1.000	cap_ratio=1.00, oov
1	toponi	1.000	cap_ratio=1.00, oov
1	toppee	1.000	cap_ratio=1.00, oov
1	toppo	1.000	cap_ratio=1.00, oov
1	toppstodin	1.000	cap_ratio=1.00, oov
1	topratkin	1.000	cap_ratio=1.00, oov
1	topsiders	1.000	cap_ratio=1.00, oov
1	topçu	1.000	cap_ratio=1.00, oov
1	toqio	1.000	cap_ratio=1.00, oov
1	toquet	1.000	cap_ratio=1.00, oov
1	tor-stein	1.000	cap_ratio=1.00, oov
1	torad	1.000	cap_ratio=1.00, oov
1	toradols	1.000	cap_ratio=1.00, oov
1	torahiko	1.000	cap_ratio=1.00, oov
1	toralei	1.000	cap_ratio=1.00, oov
1	toralf	1.000	cap_ratio=1.00, oov
1	torani	1.000	cap_ratio=1.00, oov
1	toranius	1.000	cap_ratio=1.00, oov
1	toransky	1.000	cap_ratio=1.00, oov
1	torantino	1.000	cap_ratio=1.00, oov
1	toranto	1.000	cap_ratio=1.00, oov
1	torassauro	1.000	cap_ratio=1.00, oov
1	torbe	1.000	cap_ratio=1.00, oov
1	torbick	1.000	cap_ratio=1.00, oov
1	torbjörn	1.000	cap_ratio=1.00, oov
1	torchetto	1.000	cap_ratio=1.00, oov
1	torcle	1.000	cap_ratio=1.00, oov
1	tordesillas	1.000	cap_ratio=1.00, oov
1	tordrillo	1.000	cap_ratio=1.00, oov
1	toreil	1.000	cap_ratio=1.00, oov
1	torettos	1.000	cap_ratio=1.00, oov
1	torgman	1.000	cap_ratio=1.00, oov
1	torgut	1.000	cap_ratio=1.00, oov
1	torgvadze	1.000	cap_ratio=1.00, oov
1	torhamn	1.000	cap_ratio=1.00, oov
1	torian	1.000	cap_ratio=1.00, oov
1	torigan	1.000	cap_ratio=1.00, oov
1	torinis	1.000	cap_ratio=1.00, oov
1	torissi	1.000	cap_ratio=1.00, oov
1	torito's	1.000	cap_ratio=1.00, oov
1	torko	1.000	cap_ratio=1.00, oov
1	torm	1.000	cap_ratio=1.00, oov
1	torman	1.000	cap_ratio=1.00, oov
1	tormarancio	1.000	cap_ratio=1.00, oov
1	tormente	1.000	cap_ratio=1.00, oov
1	tormented	1.000	cap_ratio=1.00, oov
1	tornadoo	1.000	cap_ratio=1.00, oov
1	tornadus	1.000	cap_ratio=1.00, oov
1	tornaqs	1.000	cap_ratio=1.00, oov
1	torni	1.000	cap_ratio=1.00, oov
1	tornstrom	1.000	cap_ratio=1.00, oov
1	torosiaje	1.000	cap_ratio=1.00, oov
1	torothka	1.000	cap_ratio=1.00, oov
1	torq	1.000	cap_ratio=1.00, oov
1	torquemanda	1.000	cap_ratio=1.00, oov
1	torqullstone	1.000	cap_ratio=1.00, oov
1	torradeza	1.000	cap_ratio=1.00, oov
1	torranfoza	1.000	cap_ratio=1.00, oov
1	torrassa	1.000	cap_ratio=1.00, oov
1	torrelli	1.000	cap_ratio=1.00, oov
1	torremuzza	1.000	cap_ratio=1.00, oov
1	torrentfreak	1.000	cap_ratio=1.00, oov
1	torrerette	1.000	cap_ratio=1.00, oov
1	torres-omega	1.000	cap_ratio=1.00, oov
1	torresi	1.000	cap_ratio=1.00, oov
1	torrisi	1.000	cap_ratio=1.00, oov
1	torro-hombre	1.000	cap_ratio=1.00, oov
1	torrés	1.000	cap_ratio=1.00, oov
1	torsiello	1.000	cap_ratio=1.00, oov
1	torssonen	1.000	cap_ratio=1.00, oov
1	torsus	1.000	cap_ratio=1.00, oov
1	tortage	1.000	cap_ratio=1.00, oov
1	tortatus	1.000	cap_ratio=1.00, oov
1	torteira	1.000	cap_ratio=1.00, oov
1	torteiro	1.000	cap_ratio=1.00, oov
1	tortellis	1.000	cap_ratio=1.00, oov
1	tortie	1.000	cap_ratio=1.00, oov
1	tortolo	1.000	cap_ratio=1.00, oov
1	tortorell	1.000	cap_ratio=1.00, oov
1	tortorelli	1.000	cap_ratio=1.00, oov
1	tortorici	1.000	cap_ratio=1.00, oov
1	tortorio	1.000	cap_ratio=1.00, oov
1	tortuguero	1.000	cap_ratio=1.00, oov
1	torturador-mor	1.000	cap_ratio=1.00, oov
1	tortureza	1.000	cap_ratio=1.00, oov
1	torusumi	1.000	cap_ratio=1.00, oov
1	torvold	1.000	cap_ratio=1.00, oov
1	torwater	1.000	cap_ratio=1.00, oov
1	toryiama	1.000	cap_ratio=1.00, oov
1	torácico-lombar	1.000	cap_ratio=1.00, oov
1	torás	1.000	cap_ratio=1.00, oov
1	tosan	1.000	cap_ratio=1.00, oov
1	toshibi	1.000	cap_ratio=1.00, oov
1	toshimitsu	1.000	cap_ratio=1.00, oov
1	toshinori	1.000	cap_ratio=1.00, oov
1	toshiro's	1.000	cap_ratio=1.00, oov
1	toshiros	1.000	cap_ratio=1.00, oov
1	toshirou	1.000	cap_ratio=1.00, oov
1	toshishiro	1.000	cap_ratio=1.00, oov
1	tosko	1.000	cap_ratio=1.00, oov
1	tossin	1.000	cap_ratio=1.00, oov
1	tostaslovàquia	1.000	cap_ratio=1.00, oov
1	tosten	1.000	cap_ratio=1.00, oov
1	tostorona	1.000	cap_ratio=1.00, oov
1	tostói	1.000	cap_ratio=1.00, oov
1	tosuke	1.000	cap_ratio=1.00, oov
1	tosun	1.000	cap_ratio=1.00, oov
1	totadmal	1.000	cap_ratio=1.00, oov
1	totaled	1.000	cap_ratio=1.00, oov
1	totalfuckingawesomeness	1.000	cap_ratio=1.00, oov
1	totals	1.000	cap_ratio=1.00, oov
1	totalwonder	1.000	cap_ratio=1.00, oov
1	totano	1.000	cap_ratio=1.00, oov
1	totenhoff	1.000	cap_ratio=1.00, oov
1	totersohn	1.000	cap_ratio=1.00, oov
1	totherdam	1.000	cap_ratio=1.00, oov
1	tothian	1.000	cap_ratio=1.00, oov
1	totodille	1.000	cap_ratio=1.00, oov
1	totoil	1.000	cap_ratio=1.00, oov
1	totojo	1.000	cap_ratio=1.00, oov
1	totoms	1.000	cap_ratio=1.00, oov
1	totons	1.000	cap_ratio=1.00, oov
1	totonto	1.000	cap_ratio=1.00, oov
1	totschenko	1.000	cap_ratio=1.00, oov
1	totsuzen	1.000	cap_ratio=1.00, oov
1	totte	1.000	cap_ratio=1.00, oov
1	totterdown	1.000	cap_ratio=1.00, oov
1	totteridge	1.000	cap_ratio=1.00, oov
1	totv	1.000	cap_ratio=1.00, oov
1	totócula	1.000	cap_ratio=1.00, oov
1	tou-a	1.000	cap_ratio=1.00, oov
1	touati	1.000	cap_ratio=1.00, oov
1	toubiana	1.000	cap_ratio=1.00, oov
1	toubuisezaki	1.000	cap_ratio=1.00, oov
1	touchet	1.000	cap_ratio=1.00, oov
1	toucsla	1.000	cap_ratio=1.00, oov
1	touge	1.000	cap_ratio=1.00, oov
1	toughai	1.000	cap_ratio=1.00, oov
1	toughbooks	1.000	cap_ratio=1.00, oov
1	touhoku	1.000	cap_ratio=1.00, oov
1	toulons	1.000	cap_ratio=1.00, oov
1	toulouse-auch	1.000	cap_ratio=1.00, oov
1	touly	1.000	cap_ratio=1.00, oov
1	touncara	1.000	cap_ratio=1.00, oov
1	toungoo	1.000	cap_ratio=1.00, oov
1	tououse	1.000	cap_ratio=1.00, oov
1	toupei	1.000	cap_ratio=1.00, oov
1	tourbes	1.000	cap_ratio=1.00, oov
1	tourde	1.000	cap_ratio=1.00, oov
1	tourgeniev	1.000	cap_ratio=1.00, oov
1	tourgeville	1.000	cap_ratio=1.00, oov
1	tourism	1.000	cap_ratio=1.00, oov
1	tourmalet	1.000	cap_ratio=1.00, oov
1	tourmaline	1.000	cap_ratio=1.00, oov
1	tourneo	1.000	cap_ratio=1.00, oov
1	tournesol	1.000	cap_ratio=1.00, oov
1	tourraine	1.000	cap_ratio=1.00, oov
1	tourrettes	1.000	cap_ratio=1.00, oov
1	tousain	1.000	cap_ratio=1.00, oov
1	toutaknhamon	1.000	cap_ratio=1.00, oov
1	toutburg	1.000	cap_ratio=1.00, oov
1	toutit	1.000	cap_ratio=1.00, oov
1	touto	1.000	cap_ratio=1.00, oov
1	toutoburgo	1.000	cap_ratio=1.00, oov
1	touts	1.000	cap_ratio=1.00, oov
1	touvo	1.000	cap_ratio=1.00, oov
1	tovaglia	1.000	cap_ratio=1.00, oov
1	tovares	1.000	cap_ratio=1.00, oov
1	tovhun	1.000	cap_ratio=1.00, oov
1	tovilla	1.000	cap_ratio=1.00, oov
1	tovoli	1.000	cap_ratio=1.00, oov
1	tovâo	1.000	cap_ratio=1.00, oov
1	towboy	1.000	cap_ratio=1.00, oov
1	towey	1.000	cap_ratio=1.00, oov
1	towle	1.000	cap_ratio=1.00, oov
1	towngas	1.000	cap_ratio=1.00, oov
1	townline	1.000	cap_ratio=1.00, oov
1	townsand	1.000	cap_ratio=1.00, oov
1	townsed	1.000	cap_ratio=1.00, oov
1	townsen	1.000	cap_ratio=1.00, oov
1	townsend-oh	1.000	cap_ratio=1.00, oov
1	townsfolk	1.000	cap_ratio=1.00, oov
1	townstreet	1.000	cap_ratio=1.00, oov
1	tows	1.000	cap_ratio=1.00, oov
1	towshend	1.000	cap_ratio=1.00, oov
1	towt	1.000	cap_ratio=1.00, oov
1	toxics	1.000	cap_ratio=1.00, oov
1	toxins	1.000	cap_ratio=1.00, oov
1	toxoma	1.000	cap_ratio=1.00, oov
1	toxorhynchitinae	1.000	cap_ratio=1.00, oov
1	toy'r'us	1.000	cap_ratio=1.00, oov
1	toyan	1.000	cap_ratio=1.00, oov
1	toykoul	1.000	cap_ratio=1.00, oov
1	toylak	1.000	cap_ratio=1.00, oov
1	toyland	1.000	cap_ratio=1.00, oov
1	toyoda	1.000	cap_ratio=1.00, oov
1	toyogi	1.000	cap_ratio=1.00, oov
1	toyokawa	1.000	cap_ratio=1.00, oov
1	toyoshima	1.000	cap_ratio=1.00, oov
1	toys'r	1.000	cap_ratio=1.00, oov
1	tozer	1.000	cap_ratio=1.00, oov
1	tozzlilicca	1.000	cap_ratio=1.00, oov
1	tozzoii	1.000	cap_ratio=1.00, oov
1	tozé	1.000	cap_ratio=1.00, oov
1	toéstoy	1.000	cap_ratio=1.00, oov
1	toñi	1.000	cap_ratio=1.00, oov
1	toñin	1.000	cap_ratio=1.00, oov
1	toñita	1.000	cap_ratio=1.00, oov
1	tpf	1.000	cap_ratio=1.00, oov
1	tpmt	1.000	cap_ratio=1.00, oov
1	tptm	1.000	cap_ratio=1.00, oov
1	tq	1.000	cap_ratio=1.00, oov
1	tqv	1.000	cap_ratio=1.00, oov
1	tra-f-icant	1.000	cap_ratio=1.00, oov
1	tra-lal-la-la	1.000	cap_ratio=1.00, oov
1	trabalhdor	1.000	cap_ratio=1.00, oov
1	trabalho-comércio	1.000	cap_ratio=1.00, oov
1	trabalhozinho	1.000	cap_ratio=1.00, oov
1	trabaliana	1.000	cap_ratio=1.00, oov
1	trabi	1.000	cap_ratio=1.00, oov
1	trabis	1.000	cap_ratio=1.00, oov
1	trable	1.000	cap_ratio=1.00, oov
1	traceys	1.000	cap_ratio=1.00, oov
1	traci-boazona-altergott	1.000	cap_ratio=1.00, oov
1	traci-rainha-dos-adolescentes	1.000	cap_ratio=1.00, oov
1	traciano	1.000	cap_ratio=1.00, oov
1	tracken	1.000	cap_ratio=1.00, oov
1	trackwell	1.000	cap_ratio=1.00, oov
1	trackwood	1.000	cap_ratio=1.00, oov
1	tracy-audrey	1.000	cap_ratio=1.00, oov
1	tracyy	1.000	cap_ratio=1.00, oov
1	tradarre	1.000	cap_ratio=1.00, oov
1	tradash	1.000	cap_ratio=1.00, oov
1	tradati	1.000	cap_ratio=1.00, oov
1	tradeworks	1.000	cap_ratio=1.00, oov
1	tradingnasilhas	1.000	cap_ratio=1.00, oov
1	tradudor	1.000	cap_ratio=1.00, oov
1	tradukka	1.000	cap_ratio=1.00, oov
1	tradusão	1.000	cap_ratio=1.00, oov
1	traedwell	1.000	cap_ratio=1.00, oov
1	trafhe	1.000	cap_ratio=1.00, oov
1	traficante-de-sustos	1.000	cap_ratio=1.00, oov
1	trag'tok	1.000	cap_ratio=1.00, oov
1	trager-potencialmente-sã	1.000	cap_ratio=1.00, oov
1	traggle	1.000	cap_ratio=1.00, oov
1	tragical	1.000	cap_ratio=1.00, oov
1	tragraciano	1.000	cap_ratio=1.00, oov
1	tragêdia	1.000	cap_ratio=1.00, oov
1	traidar	1.000	cap_ratio=1.00, oov
1	traiger	1.000	cap_ratio=1.00, oov
1	trailside	1.000	cap_ratio=1.00, oov
1	traimspotting	1.000	cap_ratio=1.00, oov
1	trainian	1.000	cap_ratio=1.00, oov
1	trainor's	1.000	cap_ratio=1.00, oov
1	trainspotted	1.000	cap_ratio=1.00, oov
1	traistana	1.000	cap_ratio=1.00, oov
1	traj	1.000	cap_ratio=1.00, oov
1	trajok	1.000	cap_ratio=1.00, oov
1	trako	1.000	cap_ratio=1.00, oov
1	tral'ak	1.000	cap_ratio=1.00, oov
1	tralalalalândia	1.000	cap_ratio=1.00, oov
1	traleen	1.000	cap_ratio=1.00, oov
1	trallay	1.000	cap_ratio=1.00, oov
1	tralley	1.000	cap_ratio=1.00, oov
1	tralls	1.000	cap_ratio=1.00, oov
1	tralçoelras	1.000	cap_ratio=1.00, oov
1	tramalgin	1.000	cap_ratio=1.00, oov
1	tramaste-mel	1.000	cap_ratio=1.00, oov
1	trambolec	1.000	cap_ratio=1.00, oov
1	tramel	1.000	cap_ratio=1.00, oov
1	trammy	1.000	cap_ratio=1.00, oov
1	trampera	1.000	cap_ratio=1.00, oov
1	tran-lândia	1.000	cap_ratio=1.00, oov
1	tranch	1.000	cap_ratio=1.00, oov
1	tranchini	1.000	cap_ratio=1.00, oov
1	trandelenburg	1.000	cap_ratio=1.00, oov
1	traner	1.000	cap_ratio=1.00, oov
1	tranformers	1.000	cap_ratio=1.00, oov
1	tranguli	1.000	cap_ratio=1.00, oov
1	tranker	1.000	cap_ratio=1.00, oov
1	tranquenstein	1.000	cap_ratio=1.00, oov
1	tranquilibridade	1.000	cap_ratio=1.00, oov
1	tranqullo	1.000	cap_ratio=1.00, oov
1	tranqülllzantes	1.000	cap_ratio=1.00, oov
1	trans-allegheny	1.000	cap_ratio=1.00, oov
1	trans-américa	1.000	cap_ratio=1.00, oov
1	trans-axial	1.000	cap_ratio=1.00, oov
1	trans-call	1.000	cap_ratio=1.00, oov
1	trans-europe	1.000	cap_ratio=1.00, oov
1	trans-love	1.000	cap_ratio=1.00, oov
1	trans-lux	1.000	cap_ratio=1.00, oov
1	trans-mundiais	1.000	cap_ratio=1.00, oov
1	trans-processado	1.000	cap_ratio=1.00, oov
1	trans-sibéria	1.000	cap_ratio=1.00, oov
1	trans-sìberìano	1.000	cap_ratio=1.00, oov
1	trans-tóquio	1.000	cap_ratio=1.00, oov
1	trans-u	1.000	cap_ratio=1.00, oov
1	transamericanas	1.000	cap_ratio=1.00, oov
1	transamine	1.000	cap_ratio=1.00, oov
1	transandino	1.000	cap_ratio=1.00, oov
1	transantárctica	1.000	cap_ratio=1.00, oov
1	transcend	1.000	cap_ratio=1.00, oov
1	transcorps	1.000	cap_ratio=1.00, oov
1	transcristas	1.000	cap_ratio=1.00, oov
1	transestelar	1.000	cap_ratio=1.00, oov
1	transeun	1.000	cap_ratio=1.00, oov
1	transfarma-car	1.000	cap_ratio=1.00, oov
1	transformasa	1.000	cap_ratio=1.00, oov
1	transformation	1.000	cap_ratio=1.00, oov
1	transgender-gay-lésbico	1.000	cap_ratio=1.00, oov
1	transgenerismo	1.000	cap_ratio=1.00, oov
1	transgenetics	1.000	cap_ratio=1.00, oov
1	transiliência	1.000	cap_ratio=1.00, oov
1	transilvanios	1.000	cap_ratio=1.00, oov
1	transilvãnios	1.000	cap_ratio=1.00, oov
1	transistose	1.000	cap_ratio=1.00, oov
1	transitel	1.000	cap_ratio=1.00, oov
1	transitions	1.000	cap_ratio=1.00, oov
1	transivanios	1.000	cap_ratio=1.00, oov
1	translandic	1.000	cap_ratio=1.00, oov
1	transllvânla	1.000	cap_ratio=1.00, oov
1	transmaterializador	1.000	cap_ratio=1.00, oov
1	transmissáo	1.000	cap_ratio=1.00, oov
1	transmundanos	1.000	cap_ratio=1.00, oov
1	transmuter	1.000	cap_ratio=1.00, oov
1	transoceanic	1.000	cap_ratio=1.00, oov
1	transpacíf	1.000	cap_ratio=1.00, oov
1	transpalatal	1.000	cap_ratio=1.00, oov
1	transplantation	1.000	cap_ratio=1.00, oov
1	transplants	1.000	cap_ratio=1.00, oov
1	transportate	1.000	cap_ratio=1.00, oov
1	transportolador	1.000	cap_ratio=1.00, oov
1	transportwagen	1.000	cap_ratio=1.00, oov
1	transsiberiana	1.000	cap_ratio=1.00, oov
1	transuniversal	1.000	cap_ratio=1.00, oov
1	transvaai	1.000	cap_ratio=1.00, oov
1	transvanguarda	1.000	cap_ratio=1.00, oov
1	transverse	1.000	cap_ratio=1.00, oov
1	trantidge	1.000	cap_ratio=1.00, oov
1	trantrigde	1.000	cap_ratio=1.00, oov
1	tranzer	1.000	cap_ratio=1.00, oov
1	traoon	1.000	cap_ratio=1.00, oov
1	traos	1.000	cap_ratio=1.00, oov
1	trapawrench	1.000	cap_ratio=1.00, oov
1	trapety	1.000	cap_ratio=1.00, oov
1	traphöner	1.000	cap_ratio=1.00, oov
1	trapodeolhomaldito	1.000	cap_ratio=1.00, oov
1	trapointermitente	1.000	cap_ratio=1.00, oov
1	traqeel	1.000	cap_ratio=1.00, oov
1	traquínia	1.000	cap_ratio=1.00, oov
1	trarem-me	1.000	cap_ratio=1.00, oov
1	traseiro-de-ioga	1.000	cap_ratio=1.00, oov
1	traseiro-grande	1.000	cap_ratio=1.00, oov
1	trashformação	1.000	cap_ratio=1.00, oov
1	trashmore	1.000	cap_ratio=1.00, oov
1	trashynistas	1.000	cap_ratio=1.00, oov
1	trasnport	1.000	cap_ratio=1.00, oov
1	trassen	1.000	cap_ratio=1.00, oov
1	trassyss	1.000	cap_ratio=1.00, oov
1	trastey	1.000	cap_ratio=1.00, oov
1	trastámara	1.000	cap_ratio=1.00, oov
1	trastâmara	1.000	cap_ratio=1.00, oov
1	trastâmaras	1.000	cap_ratio=1.00, oov
1	trate-osbem	1.000	cap_ratio=1.00, oov
1	trato-feito	1.000	cap_ratio=1.00, oov
1	traude	1.000	cap_ratio=1.00, oov
1	traulsen	1.000	cap_ratio=1.00, oov
1	traunsee	1.000	cap_ratio=1.00, oov
1	trauter	1.000	cap_ratio=1.00, oov
1	trautmane	1.000	cap_ratio=1.00, oov
