rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
8444,vão-me,0,unk,1987,3.185
8445,rusga,0,noun,1986,3.183
8446,velejar,0,verb,1986,3.183
8447,adão,0,noun,1984,3.180
8448,colonial,0,adj,1984,3.180
8449,broca,0,noun,1983,3.178
8450,yoga,0,noun,1983,3.178
8451,barbatana,0,adj,1982,3.177
8452,purgar,0,verb,1982,3.177
8453,transpirar,0,verb,1982,3.177
8454,amarela,0,noun,1981,3.175
8455,blog,0,unk,1981,3.175
8456,blusão,0,noun,1981,3.175
8457,tombar,0,verb,1981,3.175
8458,watt,0,unk,1981,3.175
8459,whiskey,0,unk,1981,3.175
8460,humildade,0,noun,1980,3.174
8461,colorir,0,verb,1979,3.172
8462,decreto,0,noun,1979,3.172
8463,reformatório,0,noun,1979,3.172
8464,escritura,0,noun,1978,3.170
8465,índice,0,noun,1978,3.170
8466,dark,0,unk,1977,3.169
8467,guia,0,noun,1977,3.169
8468,alhada,0,noun,1976,3.167
8469,tres,0,unk,1976,3.167
8470,brutalmente,0,adv,1975,3.166
8471,plateia,0,noun,1975,3.166
8472,reabastecer,0,verb,1975,3.166
8473,triplicar,0,verb,1975,3.166
8474,arábio,0,noun,1974,3.164
8475,lona,0,noun,1974,3.164
8476,primitiva,0,noun,1974,3.164
8477,latina,0,adj,1973,3.162
8478,nadine,0,unk,1973,3.162
8479,violentar,0,verb,1973,3.162
8480,original netflix,1,mwe,1972,3.161
8481,dá-lo,0,noun,1971,3.159
8482,eficiência,0,noun,1971,3.159
8483,meditação,0,noun,1971,3.159
8484,viking,0,unk,1971,3.159
8485,guru,0,unk,1969,3.156
8486,deportar,0,verb,1968,3.154
8487,floco,0,noun,1968,3.154
8488,fode-me,0,unk,1968,3.154
8489,guarda-chuva,0,noun,1968,3.154
8490,peido,0,noun,1968,3.154
8491,acessível,0,adj,1965,3.149
8492,arrastado,0,noun,1965,3.149
8493,bracelete,0,unk,1965,3.149
8494,perez,0,unk,1965,3.149
8495,risca,0,unk,1965,3.149
8496,rodrigo,0,noun,1965,3.149
8497,abram alas,1,mwe,1964,3.148
8498,aldrabar,0,verb,1964,3.148
8499,clique,0,unk,1964,3.148
8500,desmantelar,0,verb,1964,3.148
8501,manha,0,noun,1964,3.148
8502,governanta,0,noun,1963,3.146
8503,brincalhão,0,noun,1962,3.145
8504,digerir,0,verb,1962,3.145
8505,valentim,0,unk,1962,3.145
8506,sulista,0,noun,1961,3.143
8507,trimestre,0,unk,1961,3.143
8508,agendar,0,verb,1960,3.141
8509,blindar,0,verb,1958,3.138
8510,cascata,0,noun,1958,3.138
8511,contribuinte,0,unk,1958,3.138
