rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5360,arnold,0,unk,4777,7.656
5361,dispersar,0,verb,4777,7.656
5362,reportagem,0,noun,4774,7.652
5363,is,0,unk,4771,7.647
5364,ressacar,0,verb,4768,7.642
5365,mérito,0,noun,4765,7.637
5366,indício,0,noun,4764,7.636
5367,apontado,0,noun,4762,7.632
5368,racional,0,adj,4760,7.629
5369,minúsculo,0,noun,4759,7.628
5370,chantagear,0,verb,4758,7.626
5371,satanás,0,unk,4754,7.620
5372,rum,0,unk,4754,7.620
5373,gorila,0,noun,4752,7.616
5374,paradeiro,0,noun,4751,7.615
5375,desligado,0,noun,4748,7.610
5376,calendário,0,noun,4747,7.608
5377,venenoso,0,adj,4746,7.607
5378,pesquisa,0,noun,4743,7.602
5379,significativo,0,noun,4743,7.602
5380,americana,0,adj,4736,7.591
5381,falir,0,verb,4734,7.588
5382,impecável,0,adj,4733,7.586
5383,orgânico,0,adj,4732,7.584
5384,hilariante,0,unk,4731,7.583
5385,longa,0,noun,4730,7.581
5386,outrora,0,noun,4729,7.579
5387,antiguidade,0,noun,4728,7.578
5388,representação,0,noun,4727,7.576
5389,caderno,0,noun,4727,7.576
5390,concebido,0,noun,4727,7.576
5391,banquete,0,unk,4725,7.573
5392,samurai,0,unk,4723,7.570
5393,acidentalmente,0,adv,4722,7.568
5394,objectivos,0,unk,4718,7.562
5395,positivar,0,verb,4718,7.562
5396,actores,0,unk,4716,7.559
5397,mercedes,0,unk,4715,7.557
5398,armadilha,0,noun,4714,7.555
5399,grelhar,0,verb,4713,7.554
5400,arrependimento,0,noun,4711,7.551
5401,sob custódia,1,mwe,4710,7.549
5402,cubano,0,adj,4709,7.547
5403,diretamente,0,adv,4707,7.544
5404,analista,0,noun,4707,7.544
5405,choro,0,noun,4706,7.543
5406,distúrbio,0,noun,4702,7.536
5407,frequentemente,0,adv,4701,7.535
5408,reitor,0,unk,4701,7.535
5409,ambicioso,0,adj,4698,7.530
5410,dádiva,0,noun,4697,7.528
5411,legendar,0,verb,4693,7.522
5412,calção,0,noun,4691,7.519
5413,crucial,0,adj,4690,7.517
5414,proteína,0,noun,4689,7.515
5415,despenhar,0,verb,4688,7.514
5416,bordel,0,unk,4687,7.512
5417,nó,0,unk,4684,7.507
5418,subtil,0,unk,4684,7.507
5419,price,0,noun,4683,7.506
5420,neutralizar,0,verb,4682,7.504
5421,escuta,0,noun,4681,7.503
5422,galo,0,noun,4680,7.501
5423,vera,0,noun,4677,7.496
5424,fundamental,0,adj,4675,7.493
5425,desprezar,0,verb,4674,7.491
5426,essência,0,noun,4672,7.488
5427,estreia,0,noun,4672,7.488
5428,artístico,0,adj,4672,7.488
5429,reactor,0,unk,4669,7.483
5430,air,0,unk,4669,7.483
5431,fanático,0,adj,4665,7.477
5432,cimento,0,noun,4664,7.475
5433,alegrar,0,verb,4663,7.474
5434,arranhar,0,verb,4662,7.472
5435,homenagem,0,noun,4661,7.471
5436,satisfação,0,noun,4661,7.471
5437,simulação,0,noun,4661,7.471
5438,refugiado,0,noun,4660,7.469
5439,mancha,0,noun,4659,7.467
5440,pano,0,adj,4659,7.467
5441,hipócrita,0,noun,4657,7.464
5442,desgraçado,0,noun,4656,7.462
5443,inteiramente,0,adv,4654,7.459
5444,sabão,0,noun,4654,7.459
5445,bode,0,unk,4654,7.459
5446,encantado,0,noun,4653,7.458
5447,aplaudir,0,verb,4653,7.458
5448,refrigerante,0,unk,4652,7.456
5449,reforçar,0,verb,4651,7.454
5450,santidade,0,noun,4649,7.451
5451,ss,0,unk,4648,7.450
5452,cruzeiro,0,noun,4646,7.446
